id,x,y,disease,severity,temperature,humidity,moisture,ph,priority_score
plant-4523,41,46,healthy,0.0,36.48,56.75,66.85,5.71,0.0
plant-4524,44,31,nutrient_deficiency,0.977,16.96,54.32,34.15,7.98,0.879
plant-4525,7,45,mold,0.223,32.7,40.15,13.94,6.24,0.342
plant-4526,41,15,healthy,0.0,29.6,38.69,44.52,6.42,0.0
plant-4527,34,44,early_blight,0.399,35.5,45.12,18.25,6.04,0.555
plant-4528,40,30,healthy,0.0,22.78,77.32,69.96,6.97,0.0
plant-4529,35,10,healthy,0.0,22.91,87.63,69.84,5.8,0.0
plant-4530,19,10,healthy,0.0,36.95,92.77,35.23,5.57,0.0
plant-4531,18,23,healthy,0.0,31.07,58.77,8.22,6.98,0.0
plant-4532,20,48,healthy,0.0,37.61,78.33,10.02,5.63,0.0
plant-4533,8,13,mold,0.95,37.21,92.99,13.2,6.31,1.0
plant-4534,39,3,healthy,0.0,23.25,66.86,42.88,7.93,0.0
plant-4535,26,4,healthy,0.0,17.32,51.79,50.46,7.82,0.0
plant-4536,22,44,healthy,0.0,23.05,41.41,33.64,5.65,0.0
plant-4537,32,35,healthy,0.0,33.96,80.2,27.47,6.08,0.0
plant-4538,5,44,late_blight,0.523,29.48,73.1,12.4,5.85,0.996
plant-4539,6,11,healthy,0.0,28.02,94.72,10.64,5.56,0.0
plant-4540,9,42,early_blight,0.955,16.16,38.21,17.45,7.96,1.0
plant-4541,15,39,healthy,0.0,25.41,72.2,11.98,6.62,0.0
plant-4542,8,47,healthy,0.0,30.57,63.09,30.23,5.67,0.0
plant-4543,17,2,early_blight,0.651,27.76,34.61,8.62,6.62,1.0
plant-4544,32,47,nutrient_deficiency,0.701,31.75,46.81,34.71,5.76,0.631
plant-4545,18,35,early_blight,0.329,34.2,66.73,59.66,6.98,0.329
plant-4546,7,36,early_blight,0.611,25.08,87.4,28.58,7.44,0.64
plant-4547,8,3,healthy,0.0,17.75,60.77,19.6,7.76,0.0
plant-4548,37,33,healthy,0.0,25.01,61.8,40.81,6.77,0.0
plant-4549,15,27,late_blight,0.634,31.69,69.64,43.25,5.99,0.761
plant-4550,16,15,mold,0.739,22.73,75.08,65.66,7.54,0.739
plant-4551,17,42,late_blight,0.432,37.66,87.68,32.95,6.49,0.518
plant-4552,33,12,healthy,0.0,17.27,80.95,9.61,5.76,0.0
plant-4553,34,3,healthy,0.0,16.24,63.07,27.68,5.94,0.0
plant-4554,43,6,healthy,0.0,24.12,47.77,9.0,6.52,0.0
plant-4555,1,7,early_blight,0.399,28.2,88.04,12.93,7.6,0.626
plant-4556,6,18,late_blight,0.988,15.32,59.77,27.67,6.86,1.0
plant-4557,23,35,healthy,0.0,21.61,85.0,14.83,6.16,0.0
plant-4558,27,9,late_blight,0.57,15.04,41.44,44.28,5.87,0.684
plant-4559,31,24,late_blight,0.49,26.55,90.0,20.55,5.76,0.773
plant-4560,10,44,early_blight,0.924,30.04,66.73,35.0,6.57,0.924
plant-4561,20,38,healthy,0.0,27.38,88.5,66.23,7.7,0.0
plant-4562,30,21,healthy,0.0,33.56,85.18,28.01,7.83,0.0
plant-4563,32,9,healthy,0.0,29.25,54.5,37.45,5.62,0.0
plant-4564,15,4,mold,0.284,26.89,30.7,31.45,7.48,0.284
plant-4565,40,9,healthy,0.0,20.95,86.75,18.4,7.87,0.0
plant-4566,10,27,healthy,0.0,29.93,84.4,19.78,7.28,0.0
plant-4567,35,5,healthy,0.0,32.89,43.75,30.39,7.86,0.0
plant-4568,33,14,healthy,0.0,29.96,57.31,8.63,7.04,0.0
plant-4569,7,29,healthy,0.0,27.98,34.93,50.24,7.01,0.0
plant-4570,34,40,healthy,0.0,28.72,65.72,58.99,6.22,0.0
plant-4571,49,26,healthy,0.0,29.38,84.92,38.53,6.96,0.0
plant-4572,7,17,healthy,0.0,32.98,64.43,63.92,7.97,0.0
plant-4573,36,0,healthy,0.0,28.36,30.19,33.03,7.15,0.0
plant-4574,32,22,mold,0.33,21.19,94.03,65.67,7.48,0.33
plant-4575,26,43,nutrient_deficiency,0.658,29.07,74.78,55.68,6.28,0.592
plant-4576,15,4,healthy,0.0,37.24,58.27,62.55,7.53,0.0
plant-4577,3,41,healthy,0.0,34.57,80.47,54.62,6.22,0.0
plant-4578,43,47,healthy,0.0,27.61,51.66,18.42,7.12,0.0
plant-4579,44,16,healthy,0.0,17.11,73.09,17.27,7.78,0.0
plant-4580,17,46,healthy,0.0,31.07,93.83,48.82,6.31,0.0
plant-4581,34,30,healthy,0.0,32.28,69.75,6.8,7.15,0.0
plant-4582,39,4,mold,0.939,31.19,77.14,49.57,7.69,0.939
plant-4583,15,10,healthy,0.0,24.53,91.03,68.24,7.97,0.0
plant-4584,8,6,healthy,0.0,32.29,60.34,36.59,7.46,0.0
plant-4585,32,47,early_blight,0.708,29.42,81.03,22.88,6.47,0.876
plant-4586,36,13,healthy,0.0,36.95,89.04,57.43,7.83,0.0
plant-4587,47,49,healthy,0.0,37.03,86.78,38.58,7.62,0.0
plant-4588,47,42,healthy,0.0,16.39,89.32,16.63,7.91,0.0
plant-4589,37,19,early_blight,0.912,16.95,38.34,33.88,5.69,0.912
plant-4590,37,18,early_blight,0.53,16.15,80.78,11.46,6.49,0.858
plant-4591,25,16,mold,0.664,33.27,41.87,62.66,6.89,0.664
plant-4592,24,31,healthy,0.0,31.48,49.49,34.67,7.87,0.0
plant-4593,14,27,early_blight,0.353,18.47,73.34,68.15,5.81,0.353
plant-4594,42,2,healthy,0.0,17.87,35.03,6.89,5.98,0.0
plant-4595,28,0,healthy,0.0,20.36,52.74,57.19,7.84,0.0
plant-4596,39,17,healthy,0.0,18.58,32.52,22.12,5.91,0.0
plant-4597,22,4,healthy,0.0,19.48,71.16,39.71,7.91,0.0
plant-4598,44,35,healthy,0.0,30.95,64.62,35.2,6.02,0.0
plant-4599,42,27,early_blight,0.873,26.74,78.72,50.04,6.79,0.873
plant-4600,37,42,nutrient_deficiency,0.612,15.17,53.04,49.31,6.47,0.551
plant-4601,35,10,nutrient_deficiency,0.816,27.53,43.65,68.95,7.82,0.734
plant-4602,16,31,healthy,0.0,21.74,79.68,36.64,7.83,0.0
plant-4603,8,8,healthy,0.0,18.7,83.09,33.02,6.51,0.0
plant-4604,17,23,healthy,0.0,27.16,64.25,41.26,6.44,0.0
plant-4605,6,19,healthy,0.0,25.27,54.6,16.38,7.95,0.0
plant-4606,16,9,early_blight,0.662,36.95,82.33,31.27,6.85,0.662
plant-4607,12,40,mold,0.944,20.46,35.43,64.13,6.91,0.944
plant-4608,23,29,healthy,0.0,15.17,55.05,62.8,6.05,0.0
plant-4609,39,37,healthy,0.0,35.35,46.52,59.95,7.34,0.0
plant-4610,41,45,early_blight,0.789,19.28,43.8,51.09,7.22,0.789
plant-4611,19,46,healthy,0.0,29.84,38.31,47.03,6.29,0.0
plant-4612,10,36,healthy,0.0,35.22,76.44,37.1,7.97,0.0
plant-4613,46,33,healthy,0.0,32.31,62.61,51.6,7.92,0.0
plant-4614,31,13,mold,0.81,19.4,36.25,9.17,7.93,1.0
plant-4615,26,37,nutrient_deficiency,0.758,19.6,70.05,29.57,5.51,0.692
plant-4616,32,1,healthy,0.0,21.86,52.6,11.59,6.27,0.0
plant-4617,47,26,early_blight,0.879,22.79,51.43,32.53,6.17,0.879
plant-4618,19,48,healthy,0.0,16.99,73.02,23.57,6.76,0.0
plant-4619,33,31,late_blight,0.313,19.67,64.79,64.54,7.6,0.376
plant-4620,35,47,healthy,0.0,24.87,32.4,61.44,7.69,0.0
plant-4621,9,29,healthy,0.0,23.0,69.69,64.21,6.52,0.0
plant-4622,43,10,healthy,0.0,29.03,83.28,48.48,7.49,0.0
plant-4623,48,5,healthy,0.0,19.54,47.58,54.34,6.12,0.0
plant-4624,25,20,healthy,0.0,18.76,92.08,10.65,5.62,0.0
plant-4625,45,2,healthy,0.0,28.06,52.35,27.43,7.45,0.0
plant-4626,30,1,healthy,0.0,35.42,72.03,44.31,6.3,0.0
plant-4627,18,33,mold,0.467,24.87,77.92,21.82,5.63,0.594
plant-4628,24,13,healthy,0.0,28.82,42.23,24.39,7.99,0.0
plant-4629,39,4,healthy,0.0,26.84,45.05,49.11,6.11,0.0
plant-4630,22,8,nutrient_deficiency,0.816,20.6,32.62,42.77,7.81,0.734
plant-4631,21,20,healthy,0.0,30.48,81.31,23.97,6.82,0.0
plant-4632,45,16,late_blight,0.636,35.44,82.27,10.07,6.33,1.0
plant-4633,23,2,healthy,0.0,22.04,72.28,37.28,5.53,0.0
plant-4634,35,17,healthy,0.0,19.72,73.18,18.11,6.01,0.0
plant-4635,16,8,nutrient_deficiency,0.983,28.56,31.08,21.15,7.06,1.0
plant-4636,46,20,healthy,0.0,17.4,42.02,69.43,7.33,0.0
plant-4637,16,47,healthy,0.0,32.83,65.81,55.37,6.32,0.0
plant-4638,15,2,healthy,0.0,20.96,91.82,7.88,6.54,0.0
plant-4639,3,34,healthy,0.0,29.37,81.16,55.12,6.11,0.0
plant-4640,43,9,healthy,0.0,29.05,49.05,55.91,5.61,0.0
plant-4641,20,15,nutrient_deficiency,0.434,28.87,37.19,13.81,7.33,0.601
plant-4642,16,46,nutrient_deficiency,0.389,35.31,65.65,6.43,7.23,0.625
plant-4643,40,34,mold,0.703,36.56,33.74,37.03,7.87,0.703
plant-4644,12,38,healthy,0.0,35.67,48.62,28.92,5.66,0.0
plant-4645,12,16,healthy,0.0,26.26,61.97,7.0,7.85,0.0
plant-4646,22,44,healthy,0.0,16.96,90.66,28.03,5.88,0.0
plant-4647,8,46,early_blight,0.941,25.38,66.59,22.17,7.97,1.0
plant-4648,35,33,healthy,0.0,32.87,54.48,31.55,7.1,0.0
plant-4649,13,20,early_blight,0.523,15.02,53.96,9.36,6.98,0.883
plant-4650,23,45,healthy,0.0,22.13,77.69,65.34,6.77,0.0
plant-4651,13,22,mold,0.243,19.45,41.06,48.66,5.65,0.243
plant-4652,36,23,healthy,0.0,23.1,75.8,6.72,6.03,0.0
plant-4653,37,48,early_blight,0.678,24.16,77.07,50.35,6.47,0.678
plant-4654,48,43,early_blight,0.524,18.54,68.21,23.94,7.69,0.63
plant-4655,1,18,healthy,0.0,32.32,46.21,30.97,6.37,0.0
plant-4656,32,0,healthy,0.0,21.2,31.63,62.1,6.4,0.0
plant-4657,19,25,nutrient_deficiency,0.84,26.88,46.83,15.95,7.39,1.0
plant-4658,42,16,healthy,0.0,20.81,90.21,10.24,7.79,0.0
plant-4659,24,45,healthy,0.0,23.42,41.25,46.2,7.16,0.0
plant-4660,13,43,healthy,0.0,37.83,47.91,28.97,6.43,0.0
plant-4661,18,31,mold,0.451,30.3,65.48,16.64,7.04,0.652
plant-4662,10,12,healthy,0.0,29.73,93.21,37.0,5.79,0.0
plant-4663,42,20,early_blight,0.257,27.58,41.13,17.16,6.96,0.367
plant-4664,1,12,healthy,0.0,16.27,63.7,10.5,6.48,0.0
plant-4665,10,41,healthy,0.0,23.93,43.56,10.89,7.07,0.0
plant-4666,23,36,healthy,0.0,15.79,57.87,16.22,7.49,0.0
plant-4667,30,4,early_blight,0.222,21.48,79.88,44.03,6.74,0.222
plant-4668,42,24,healthy,0.0,21.24,59.71,67.92,7.26,0.0
plant-4669,48,14,healthy,0.0,27.46,53.97,58.63,7.01,0.0
plant-4670,45,48,healthy,0.0,25.59,76.98,31.51,6.29,0.0
plant-4671,7,29,late_blight,0.868,32.17,47.6,24.19,5.76,1.0
plant-4672,16,20,healthy,0.0,21.49,51.44,25.39,7.21,0.0
plant-4673,37,49,healthy,0.0,29.73,49.95,48.97,5.64,0.0
plant-4674,13,41,nutrient_deficiency,0.391,23.65,59.51,36.86,7.04,0.352
plant-4675,31,2,mold,0.332,19.08,44.78,31.24,5.74,0.332
plant-4676,25,44,healthy,0.0,20.57,78.8,6.18,6.3,0.0
plant-4677,28,2,mold,0.432,34.69,38.38,39.1,7.43,0.432
plant-4678,19,23,healthy,0.0,30.32,55.65,63.7,6.55,0.0
plant-4679,10,42,healthy,0.0,20.69,82.76,6.06,6.54,0.0
plant-4680,40,24,nutrient_deficiency,0.472,32.37,81.26,15.4,7.1,0.632
plant-4681,35,25,late_blight,0.684,28.15,68.93,22.0,6.71,1.0
plant-4682,11,3,healthy,0.0,32.06,84.63,20.66,7.65,0.0
plant-4683,17,26,mold,0.528,19.9,43.47,24.15,6.89,0.631
plant-4684,41,10,healthy,0.0,31.87,48.74,6.33,5.62,0.0
plant-4685,38,27,healthy,0.0,22.2,47.03,54.6,7.8,0.0
plant-4686,29,17,healthy,0.0,29.35,39.64,29.77,6.92,0.0
plant-4687,49,42,early_blight,0.795,28.36,47.12,60.77,7.06,0.795
plant-4688,19,31,mold,0.245,22.48,36.96,60.69,5.67,0.245
plant-4689,39,19,healthy,0.0,22.11,80.02,20.8,7.45,0.0
plant-4690,49,24,late_blight,0.643,35.35,39.11,57.41,6.73,0.772
plant-4691,33,6,healthy,0.0,28.49,94.72,17.21,5.66,0.0
plant-4692,1,43,healthy,0.0,32.59,56.02,26.0,8.0,0.0
plant-4693,13,20,healthy,0.0,30.82,77.58,56.07,5.57,0.0
plant-4694,36,26,healthy,0.0,27.84,56.73,14.8,6.28,0.0
plant-4695,25,21,healthy,0.0,24.06,61.37,53.86,6.09,0.0
plant-4696,21,31,healthy,0.0,35.58,35.39,66.47,6.23,0.0
plant-4697,34,31,healthy,0.0,29.36,73.94,36.9,7.21,0.0
plant-4698,43,49,healthy,0.0,29.62,73.01,58.06,6.97,0.0
plant-4699,41,22,healthy,0.0,35.19,56.37,51.41,5.55,0.0
plant-4700,35,45,early_blight,0.636,22.4,47.39,33.47,5.65,0.636
plant-4701,43,32,healthy,0.0,35.2,32.62,57.05,7.51,0.0
plant-4702,10,4,healthy,0.0,19.85,79.45,52.37,6.11,0.0
plant-4703,16,17,healthy,0.0,18.6,42.73,62.07,5.65,0.0
plant-4704,26,13,early_blight,0.356,26.79,75.89,28.87,6.49,0.369
plant-4705,21,42,healthy,0.0,18.77,75.49,6.01,6.15,0.0
plant-4706,40,30,healthy,0.0,29.34,77.3,45.66,7.96,0.0
plant-4707,40,21,healthy,0.0,37.77,63.58,25.77,6.93,0.0
plant-4708,37,46,healthy,0.0,17.23,31.71,49.26,6.65,0.0
plant-4709,2,36,healthy,0.0,36.77,47.2,54.66,6.65,0.0
plant-4710,33,16,late_blight,0.96,20.71,32.44,40.18,5.51,1.0
plant-4711,42,47,healthy,0.0,28.36,75.01,60.48,7.54,0.0
plant-4712,26,26,healthy,0.0,28.91,33.74,66.25,6.65,0.0
plant-4713,33,19,healthy,0.0,33.9,61.94,54.12,5.73,0.0
plant-4714,27,27,early_blight,0.718,22.84,77.53,12.72,6.6,1.0
plant-4715,47,28,healthy,0.0,36.45,47.28,29.3,7.9,0.0
plant-4716,2,26,healthy,0.0,31.62,35.87,47.96,6.41,0.0
plant-4717,22,40,nutrient_deficiency,0.454,23.87,75.37,11.04,6.09,0.667
plant-4718,33,33,mold,0.914,35.17,79.21,43.07,5.63,0.914
plant-4719,17,2,healthy,0.0,16.05,50.39,27.62,6.04,0.0
plant-4720,21,28,healthy,0.0,20.71,30.37,18.4,6.78,0.0
plant-4721,47,14,late_blight,0.407,17.92,79.61,18.45,7.59,0.676
plant-4722,29,9,healthy,0.0,26.87,50.23,57.32,6.1,0.0
plant-4723,28,24,early_blight,0.901,29.18,55.93,24.13,6.11,1.0
plant-4724,18,19,healthy,0.0,29.27,48.59,51.89,7.74,0.0
plant-4725,35,33,late_blight,0.625,17.41,94.5,41.59,7.38,0.75
plant-4726,40,36,early_blight,0.724,35.3,74.06,7.02,6.62,1.0
plant-4727,7,5,healthy,0.0,29.05,63.94,60.97,6.0,0.0
plant-4728,18,9,mold,0.527,15.41,89.54,43.93,5.58,0.527
plant-4729,30,31,healthy,0.0,31.09,59.66,59.5,7.69,0.0
plant-4730,29,44,early_blight,0.593,25.39,34.17,66.03,6.02,0.593
plant-4731,31,32,healthy,0.0,35.31,90.5,9.37,7.85,0.0
plant-4732,15,17,nutrient_deficiency,0.392,34.56,69.62,66.63,6.85,0.353
plant-4733,29,12,healthy,0.0,19.97,79.38,53.03,7.53,0.0
plant-4734,9,36,healthy,0.0,20.42,87.18,53.21,7.36,0.0
plant-4735,21,10,early_blight,0.562,32.58,70.4,27.49,6.79,0.609
plant-4736,9,9,healthy,0.0,27.76,65.88,33.62,6.84,0.0
plant-4737,17,22,healthy,0.0,18.78,70.46,45.31,7.92,0.0
plant-4738,12,25,healthy,0.0,15.96,93.16,14.49,5.68,0.0
plant-4739,0,26,healthy,0.0,17.07,37.54,69.66,5.95,0.0
plant-4740,36,36,healthy,0.0,22.9,76.49,58.09,7.92,0.0
plant-4741,44,39,healthy,0.0,30.68,71.82,30.58,5.52,0.0
plant-4742,3,26,healthy,0.0,20.09,93.42,66.38,7.68,0.0
plant-4743,14,48,early_blight,0.378,17.69,64.3,47.34,7.22,0.378
plant-4744,31,38,late_blight,0.793,21.45,37.75,12.09,5.55,1.0
plant-4745,46,0,healthy,0.0,37.23,59.64,55.75,6.34,0.0
plant-4746,13,31,healthy,0.0,28.42,44.91,46.94,5.89,0.0
plant-4747,41,24,late_blight,0.296,19.89,90.45,44.54,5.61,0.355
plant-4748,30,49,healthy,0.0,20.63,82.33,54.31,6.61,0.0
plant-4749,9,4,healthy,0.0,27.31,31.22,62.4,6.45,0.0
plant-4750,23,35,healthy,0.0,29.7,78.75,43.88,5.68,0.0
plant-4751,8,16,healthy,0.0,19.13,84.61,21.89,6.21,0.0
plant-4752,41,49,mold,0.908,28.72,62.61,55.68,7.43,0.908
plant-4753,26,8,healthy,0.0,22.69,77.15,25.9,7.74,0.0
plant-4754,37,33,early_blight,0.995,33.2,55.57,40.83,5.73,0.995
plant-4755,26,42,early_blight,0.205,31.06,63.5,13.01,6.33,0.321
plant-4756,36,26,healthy,0.0,27.87,37.4,6.13,7.25,0.0
plant-4757,43,2,healthy,0.0,17.62,32.59,27.04,7.02,0.0
plant-4758,1,12,late_blight,0.381,15.78,66.69,51.1,7.89,0.457
plant-4759,43,10,healthy,0.0,22.02,35.42,15.57,5.53,0.0
plant-4760,26,42,healthy,0.0,37.23,69.85,42.46,6.71,0.0
plant-4761,3,46,healthy,0.0,31.41,73.27,63.31,7.31,0.0
plant-4762,20,14,healthy,0.0,23.6,65.14,57.97,5.66,0.0
plant-4763,17,34,early_blight,0.86,31.69,51.97,34.56,7.74,0.86
plant-4764,22,26,healthy,0.0,32.94,70.79,32.1,6.31,0.0
plant-4765,41,34,healthy,0.0,31.67,38.69,39.27,6.84,0.0
plant-4766,40,43,healthy,0.0,16.2,64.55,25.32,5.67,0.0
plant-4767,47,26,healthy,0.0,32.2,76.43,18.47,6.93,0.0
plant-4768,10,29,healthy,0.0,35.97,89.1,29.92,5.59,0.0
plant-4769,23,30,healthy,0.0,18.17,37.52,52.62,5.85,0.0
plant-4770,46,12,healthy,0.0,32.83,86.5,6.24,7.96,0.0
plant-4771,3,29,healthy,0.0,16.7,61.91,12.57,6.78,0.0
plant-4772,49,35,healthy,0.0,28.93,77.37,60.04,6.77,0.0
plant-4773,4,30,healthy,0.0,15.22,76.21,56.95,5.86,0.0
plant-4774,34,34,healthy,0.0,21.67,94.12,65.52,5.93,0.0
plant-4775,23,22,late_blight,0.282,22.42,69.52,20.74,6.48,0.443
plant-4776,24,13,late_blight,0.418,32.02,92.55,40.83,5.66,0.502
plant-4777,37,35,healthy,0.0,35.88,94.06,59.7,6.12,0.0
plant-4778,14,42,healthy,0.0,30.54,85.23,43.05,6.22,0.0
plant-4779,11,12,mold,0.951,33.33,63.96,21.1,7.86,1.0
plant-4780,49,23,healthy,0.0,16.88,90.48,20.25,5.85,0.0
plant-4781,11,2,healthy,0.0,22.83,61.82,61.76,7.52,0.0
plant-4782,19,36,mold,0.713,15.34,70.86,49.34,7.42,0.713
plant-4783,3,27,healthy,0.0,35.57,41.11,66.22,5.54,0.0
plant-4784,38,16,healthy,0.0,36.57,73.08,26.6,7.51,0.0
plant-4785,5,4,healthy,0.0,18.33,85.98,5.35,5.84,0.0
plant-4786,20,11,healthy,0.0,28.52,92.48,34.52,6.08,0.0
plant-4787,12,29,healthy,0.0,23.1,47.27,59.65,7.43,0.0
plant-4788,6,25,healthy,0.0,18.23,60.44,38.59,6.57,0.0
plant-4789,1,7,healthy,0.0,16.39,73.94,29.06,7.25,0.0
plant-4790,22,17,healthy,0.0,30.43,38.78,69.54,7.79,0.0
plant-4791,5,28,healthy,0.0,17.41,90.84,55.99,7.85,0.0
plant-4792,2,30,healthy,0.0,25.22,60.71,61.2,5.62,0.0
plant-4793,46,10,healthy,0.0,25.99,78.65,56.08,5.65,0.0
plant-4794,40,23,healthy,0.0,25.18,85.75,11.76,7.06,0.0
plant-4795,3,5,healthy,0.0,28.64,74.16,6.12,5.79,0.0
plant-4796,38,28,nutrient_deficiency,0.266,19.07,50.28,49.11,7.7,0.239
plant-4797,10,14,healthy,0.0,31.49,50.36,26.6,7.9,0.0
plant-4798,41,39,healthy,0.0,24.24,71.51,44.84,7.78,0.0
plant-4799,33,45,healthy,0.0,23.08,54.81,5.74,6.86,0.0
plant-4800,43,45,healthy,0.0,37.95,60.0,52.34,5.58,0.0
plant-4801,21,16,healthy,0.0,26.56,77.94,67.67,6.83,0.0
plant-4802,15,9,healthy,0.0,20.16,93.43,15.95,7.28,0.0
plant-4803,25,47,healthy,0.0,16.06,46.51,54.5,5.95,0.0
plant-4804,5,22,healthy,0.0,29.41,87.99,29.82,7.09,0.0
plant-4805,11,23,mold,0.741,26.2,31.87,14.67,7.39,1.0
plant-4806,5,33,healthy,0.0,28.83,66.82,57.29,6.13,0.0
plant-4807,12,26,healthy,0.0,21.99,86.77,31.38,7.52,0.0
plant-4808,14,36,healthy,0.0,16.74,41.9,58.04,6.04,0.0
plant-4809,23,42,healthy,0.0,15.93,85.14,13.39,5.88,0.0
plant-4810,43,39,healthy,0.0,28.57,91.96,29.18,5.96,0.0
plant-4811,39,39,healthy,0.0,28.18,81.18,36.56,7.01,0.0
plant-4812,9,28,healthy,0.0,31.75,53.86,42.58,6.57,0.0
plant-4813,43,43,late_blight,0.676,24.42,83.02,28.42,7.63,0.854
plant-4814,18,14,healthy,0.0,21.85,75.45,17.37,7.08,0.0
plant-4815,49,12,healthy,0.0,33.23,48.02,28.28,6.82,0.0
plant-4816,46,30,healthy,0.0,21.32,40.36,10.99,7.52,0.0
plant-4817,46,7,late_blight,0.202,19.11,32.05,17.81,7.93,0.341
plant-4818,1,18,nutrient_deficiency,0.593,34.99,41.22,12.98,5.78,0.836
plant-4819,11,29,late_blight,0.899,27.81,46.4,55.62,6.93,1.0
plant-4820,42,12,healthy,0.0,32.49,87.67,36.25,6.33,0.0
plant-4821,43,27,healthy,0.0,28.65,84.23,18.32,5.77,0.0
plant-4822,0,44,healthy,0.0,22.7,46.93,14.44,7.56,0.0
plant-4823,2,4,nutrient_deficiency,0.711,36.86,39.01,38.31,7.57,0.64
plant-4824,20,20,healthy,0.0,23.99,62.89,66.28,6.1,0.0
plant-4825,40,38,healthy,0.0,36.89,41.32,34.45,6.92,0.0
plant-4826,8,21,healthy,0.0,34.64,91.82,49.63,7.53,0.0
plant-4827,25,39,healthy,0.0,31.51,83.68,47.38,5.78,0.0
plant-4828,25,43,healthy,0.0,27.74,64.12,25.85,7.37,0.0
plant-4829,37,13,healthy,0.0,24.06,77.8,23.21,6.15,0.0
plant-4830,12,14,early_blight,0.729,23.39,36.33,24.55,7.87,0.862
plant-4831,48,38,late_blight,0.936,17.98,44.47,13.24,5.85,1.0
plant-4832,10,36,healthy,0.0,23.18,66.27,21.33,7.92,0.0
plant-4833,0,2,healthy,0.0,15.31,43.99,58.12,5.6,0.0
plant-4834,16,24,healthy,0.0,34.06,58.98,39.77,7.11,0.0
plant-4835,30,0,early_blight,0.829,25.3,65.54,14.71,7.53,1.0
plant-4836,6,38,nutrient_deficiency,0.84,31.27,44.24,30.51,7.51,0.756
plant-4837,2,8,healthy,0.0,17.53,39.33,22.35,7.73,0.0
plant-4838,41,27,nutrient_deficiency,0.673,24.07,40.98,11.71,6.03,0.975
plant-4839,34,45,healthy,0.0,25.59,92.86,50.3,6.5,0.0
plant-4840,28,45,healthy,0.0,25.84,39.0,5.17,6.15,0.0
plant-4841,34,37,nutrient_deficiency,0.548,33.8,44.08,8.56,6.14,0.846
plant-4842,4,11,healthy,0.0,30.04,76.65,40.19,6.01,0.0
plant-4843,26,6,healthy,0.0,29.0,52.99,29.89,5.54,0.0
plant-4844,2,16,healthy,0.0,16.32,85.01,37.51,6.09,0.0
plant-4845,41,41,healthy,0.0,25.44,41.51,22.9,7.98,0.0
plant-4846,21,32,healthy,0.0,33.16,73.64,32.28,6.39,0.0
plant-4847,41,40,mold,0.215,29.11,94.05,6.42,7.82,0.384
plant-4848,40,1,healthy,0.0,24.32,59.45,6.51,6.72,0.0
plant-4849,19,18,healthy,0.0,26.58,89.32,5.67,7.18,0.0
plant-4850,35,27,healthy,0.0,33.03,90.78,29.6,5.8,0.0
plant-4851,1,44,healthy,0.0,37.42,48.74,31.18,5.55,0.0
plant-4852,15,46,healthy,0.0,18.23,50.86,5.35,7.44,0.0
plant-4853,37,34,healthy,0.0,23.94,48.76,8.12,7.52,0.0
plant-4854,42,24,nutrient_deficiency,0.828,22.22,87.05,23.01,6.52,0.919
plant-4855,12,37,healthy,0.0,36.37,88.28,48.42,7.46,0.0
plant-4856,2,1,healthy,0.0,22.48,71.56,61.85,5.75,0.0
plant-4857,35,49,healthy,0.0,37.32,47.32,7.69,6.97,0.0
plant-4858,44,20,healthy,0.0,23.77,60.41,43.39,6.91,0.0
plant-4859,31,41,early_blight,0.995,32.07,68.75,43.42,5.59,0.995
plant-4860,48,19,healthy,0.0,18.05,78.01,49.37,6.64,0.0
plant-4861,30,19,healthy,0.0,30.77,84.19,36.3,7.55,0.0
plant-4862,22,10,healthy,0.0,26.7,91.17,58.07,6.89,0.0
plant-4863,4,45,healthy,0.0,34.72,59.11,12.41,7.32,0.0
plant-4864,16,26,healthy,0.0,27.11,45.39,18.83,6.24,0.0
plant-4865,3,47,healthy,0.0,31.95,34.04,31.86,6.75,0.0
plant-4866,41,0,healthy,0.0,36.17,31.16,66.01,7.82,0.0
plant-4867,29,35,healthy,0.0,28.05,81.0,12.57,6.1,0.0
plant-4868,39,14,late_blight,0.945,21.73,42.94,67.37,7.07,1.0
plant-4869,49,15,healthy,0.0,26.6,84.31,40.65,7.47,0.0
plant-4870,1,41,mold,0.23,30.44,46.47,59.38,7.19,0.23
plant-4871,4,47,nutrient_deficiency,0.473,31.08,67.31,7.22,7.35,0.749
plant-4872,9,9,healthy,0.0,16.17,63.43,58.85,7.05,0.0
plant-4873,26,14,early_blight,0.429,33.44,63.33,16.37,7.1,0.624
plant-4874,49,16,mold,0.979,28.79,74.38,41.74,7.57,0.979
plant-4875,3,37,healthy,0.0,15.31,31.57,10.4,7.28,0.0
plant-4876,30,28,healthy,0.0,28.41,86.69,52.95,7.75,0.0
plant-4877,22,5,healthy,0.0,22.64,40.81,17.77,7.49,0.0
plant-4878,1,8,late_blight,0.644,37.92,78.15,8.96,7.38,1.0
plant-4879,14,33,healthy,0.0,18.15,79.69,15.88,6.92,0.0
plant-4880,7,32,healthy,0.0,28.3,53.87,22.29,5.83,0.0
plant-4881,20,10,early_blight,0.849,19.44,53.83,64.47,6.52,0.849
plant-4882,44,3,mold,0.542,19.29,62.26,29.16,6.64,0.557
plant-4883,47,30,healthy,0.0,35.93,68.3,33.72,7.8,0.0
plant-4884,36,7,nutrient_deficiency,0.308,36.99,53.5,44.02,5.64,0.277
